rank,pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score,target_89_gap,meets_89
940,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,3,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
941,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
942,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,3,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
943,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
944,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Bull Engulf,2,2,20,0.65,0.03837851309475507,0.020761060038282042,1.8352989688004544,-0.3311688311688312,0.4585987261146496,0.016261659777918516,1.9439248966687779,87.05607510333122,False
945,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low,2,2,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
946,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
947,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI,3,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
948,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,3,2,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
949,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,3,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
950,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
951,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI,4,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
952,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,4,4,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
953,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,4,3,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
954,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
955,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Bull Engulf,2,2,22,0.6363636363636364,0.02476131938216808,0.01167076831543945,1.7561912259081394,-0.27922077922077915,0.31847133757961776,0.01077512803943238,1.910357289855385,87.08964271014462,False
956,WINNERS_10D,AND,10,Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,3,3,60,0.5166666666666667,0.0006925707406820081,0.0015643203020037078,1.014111143641099,-0.6267018006148442,0.4204325371207229,-0.00642166597762377,1.7927264683388535,87.20727353166114,False
957,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,17,0.6470588235294118,0.045481145244165105,0.01344860710854956,3.8868895766804266,-0.10222095671981768,0.4585987261146496,0.045481145244165105,1.616469740634007,87.383530259366,False
958,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support,4,3,16,0.6875,0.05787281549671613,0.040003009133798395,3.71342274003879,-0.13183371298405466,0.31847133757961776,0.05787281549671613,1.6,87.4,False
959,WINNERS_10D,AND,10,Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,4,4,21,0.5714285714285714,0.023705709733889756,0.010590015128592922,1.499838956331812,-0.3287292817679558,0.4204325371207229,0.003869368364548098,1.5976789247331051,87.4023210752669,False
960,WINNERS_20D,AND,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,3,3,23,0.5652173913043478,0.034765721451804586,0.006404391582799596,1.5001769242772667,-0.4607843137254901,1.0762331838565022,-0.012573708657499839,1.5871424214699594,87.41285757853004,False
961,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + 20D:Reversal: Bull Engulf + Support,2,2,17,0.6470588235294118,0.015301862517251153,0.01510204081632649,1.4495875527305162,-0.20422535211267612,0.4585987261146496,0.015301862517251153,1.483497903570031,87.51650209642997,False
962,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,2,16,0.625,0.06973526930688927,0.00753884912221936,11.105722980655194,-0.060691144708423406,0.7375886524822697,0.06973526930688927,1.4504661894666322,87.54953381053336,False
963,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: 50D Support + Hammer,2,2,16,0.625,0.06973526930688927,0.00753884912221936,11.105722980655194,-0.060691144708423406,0.7375886524822697,0.06973526930688927,1.4504661894666322,87.54953381053336,False
964,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Bull Engulf,2,2,16,0.625,0.06973526930688927,0.00753884912221936,11.105722980655194,-0.060691144708423406,0.7375886524822697,0.06973526930688927,1.4504661894666322,87.54953381053336,False
965,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,2,2,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
966,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,3,3,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
967,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,3,3,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
968,WINNERS_10D,AND,10,Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,3,3,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
969,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer,4,3,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
970,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,4,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
971,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Hammer,2,2,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
972,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,14,0.7142857142857143,0.07149043307650582,0.04064607182060531,9.006597591639991,-0.07593023255813969,0.3784461152882206,0.07149043307650582,1.4000000000000001,87.6,False
973,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,83,0.46987951807228917,-0.01610388818400351,-0.009478672985781977,0.789091946029799,-0.6112484548825712,0.6796875,-0.024589149015515753,1.3665771920078889,87.6334228079921,False
974,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,3,3,22,0.5454545454545454,0.014191655382985901,0.010747808184101482,1.3761316099863448,-0.16901408450704225,0.31847133757961776,-0.00029785329304418814,1.3441368437916903,87.65586315620831,False
975,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI,4,3,22,0.5454545454545454,0.014191655382985901,0.010747808184101482,1.3761316099863448,-0.16901408450704225,0.31847133757961776,-0.00029785329304418814,1.3441368437916903,87.65586315620831,False
976,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,13,0.6153846153846154,0.07668440245238617,0.06518071219252297,2.4945968455143768,-0.24,0.4585987261146496,0.07668440245238617,1.3,87.7,False
977,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Hammer,2,2,14,0.5714285714285714,0.09540460273645894,0.008645047589859067,5.629943868706398,-0.2190004714757191,1.021276595744681,0.09540460273645894,1.2141063330268536,87.78589366697315,False
978,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Bull Engulf + 20D:Reversal: 50D Support + Hammer,2,2,14,0.5714285714285714,0.09540460273645894,0.008645047589859067,5.629943868706398,-0.2190004714757191,1.021276595744681,0.09540460273645894,1.2141063330268536,87.78589366697315,False
979,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Bull Engulf,2,2,14,0.5714285714285714,0.09540460273645894,0.008645047589859067,5.629943868706398,-0.2190004714757191,1.021276595744681,0.09540460273645894,1.2141063330268536,87.78589366697315,False
980,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,3,75,0.4533333333333333,-0.005769184490551753,-0.007246376811594235,0.9255070095119454,-0.5740008783487045,1.0762331838565022,-0.020390838116863305,1.198550428556598,87.8014495714434,False
981,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,3,21,0.47619047619047616,0.025891230860887526,-0.006960556844547439,1.9339703206291499,-0.23333333333333328,0.3784461152882206,0.008263486639520872,1.1668165812391205,87.83318341876088,False
982,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,3,21,0.47619047619047616,0.025891230860887526,-0.006960556844547439,1.9339703206291499,-0.23333333333333328,0.3784461152882206,0.008263486639520872,1.1668165812391205,87.83318341876088,False
983,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + Volume,4,3,12,0.6666666666666666,0.04104540700775058,0.01236109810224062,5.8359471745697995,-0.060691144708423406,0.31847133757961776,0.04104540700775058,1.1312498829201656,87.86875011707984,False
984,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,3,11,0.6363636363636364,0.09778875464933795,0.06518071219252297,3.401061625738889,-0.24,0.4585987261146496,0.09778875464933795,1.0999999999999999,87.9,False
985,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,11,0.8181818181818182,0.09460507808608211,0.026420079260237594,5.450277745094448,-0.2190004714757191,0.4585987261146496,0.09460507808608211,1.0999999999999999,87.9,False
986,WINNERS_20D,AND,20,Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,2,2,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999,87.9,False
987,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,3,3,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999,87.9,False
988,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,3,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999,87.9,False
989,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + RSI + Higher Low + 20D:Reversal: 50D Support + Hammer,2,2,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999,87.9,False
990,CROSS_10D_20D,AND,20,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + RSI + Higher Low,2,2,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999,87.9,False
991,WINNERS_10D,AND,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI,3,3,11,0.6363636363636364,0.04107396433312676,0.018965517241379404,4.893808002126557,-0.06299212598425208,0.31847133757961776,0.04107396433312676,1.09146551724138,87.90853448275863,False
992,WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,3,3,31,0.4838709677419355,0.0058245259365701345,-0.005964214711729698,1.2052829856860425,-0.1262295081967213,0.4585987261146496,-0.00926794740269918,0.9782898466381295,88.02171015336187,False
993,WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,4,4,31,0.4838709677419355,0.0058245259365701345,-0.005964214711729698,1.2052829856860425,-0.1262295081967213,0.4585987261146496,-0.00926794740269918,0.9782898466381295,88.02171015336187,False
