pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,2,578,0.5865051903114187,0.012791066376465633,0.0031601966275215387,1.9093715365639996,-0.32162458836443464,0.8898305084745763,0.00799771673049859,39.830191806298856
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,1,11200,0.6109821428571428,0.02113740908382376,0.006266895135678019,1.767703573061457,-0.9211320754716981,7.915789473684212,0.010886075650452824,82.86472808959813
WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: Bull Engulf + Support,2,2,337,0.5845697329376854,0.0016674179916959428,0.0027728187792002146,1.0975112556862685,-0.6053897978825795,0.4585987261146496,-0.0009808739566039813,14.985438029082262
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bull Engulf + Support,2,1,10611,0.6134200358118933,0.020166391036854976,0.006387225548902142,1.8275806429638182,-0.9030172413793103,6.198935462408517,0.012366244504073054,84.06510253973141
WINNERS_20D,AND,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,2,2,536,0.6492537313432836,0.05537782364640779,0.03262732953602843,2.001975059672249,-0.9030172413793103,6.198935462408517,0.02670142510215032,53.6
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,2,1,9954,0.6181434599156118,0.020593900686888725,0.006555598133418328,1.8587188020585457,-0.9030172413793103,6.198935462408517,0.012847370764225388,84.55222667323278
WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,2,1,6183,0.5650978489406437,0.032000592463414516,0.013912310286678053,1.5327967480639368,-0.9994049504950495,7.915789473684212,0.011838653426468584,83.49619760830059
WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,2,2,740,0.5662162162162162,0.016055461769075983,0.013864618010351104,1.2396809055563367,-0.9846058534501175,3.0825903331769124,0.004191315943687797,51.52481622213597
WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume,2,1,8623,0.5781050678418184,0.026098460634146087,0.008415458937198084,1.5005767839415503,-0.9994049504950495,7.915789473684212,0.008425307667920948,78.98141959414234
WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,2,2,217,0.4930875576036866,0.043419619434121245,-0.000920301859009709,1.5232934325375933,-0.7883211678832117,7.915789473684212,-0.01713059557228411,11.323333333333332
WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Hammer,2,1,6009,0.5708104509901814,0.02998546035139655,0.008336641524414379,1.5331930154011322,-0.9994049504950495,7.915789473684212,0.008889274076505723,78.05451186572031
WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,2,2,98,0.5918367346938775,0.0271548522634613,0.005339299310967327,1.737305668854081,-0.5652173913043479,1.670588235294118,0.010212240067268966,7.869704810967034
WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support,2,1,5298,0.5668176670441676,0.029701545903694483,0.010166156368662804,1.5242590931735003,-0.9994049504950495,7.915789473684212,0.009035931947241593,78.87117741095622
WINNERS_20D,AND,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,2,2,277,0.6245487364620939,0.07907256247133389,0.035409035409035505,2.1777036660040316,-0.9030172413793103,6.198935462408517,0.03532481710725972,27.700000000000003
WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,2,1,4661,0.5756275477365372,0.033950562469755065,0.016759776536312776,1.5472193016194196,-0.9994049504950495,7.915789473684212,0.011593153234686284,87.20262195100548
WINNERS_20D,AND,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,2,2,529,0.5066162570888468,0.0006877098843071887,0.0008364700961940308,1.0109990031455578,-0.9834088927637314,1.0762331838565022,-0.00808825107258713,14.600975917196815
WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,2,1,6213,0.5816835667149525,0.02148649870056734,0.007053291536050166,1.4748586105662223,-0.9846058534501175,6.810090328266138,0.009515158016768721,78.95457512654328
